"","school_name","total","perc_amind","sys_amind","std_amind","perc_asian","sys_asian","std_asian","perc_black","sys_black","std_black","perc_hisp","sys_hisp","std_hisp","perc_white","sys_white","std_white","perc_multiple","sys_multiple","std_multiple"
"1","CITY GARDEN MONTESSORI SCHOOL",281,0,0.00218274923824824,-0.612869183874042,0.00711743772241993,0.0249100097610881,-0.49477255862266,0.409252669039146,0.828300787393476,-1.98178664692229,0.0462633451957295,0.0340226930866676,0.264966785562098,0.494661921708185,0.11058376052052,2.40467346461635,0.0355871886120996,0,Inf
