"","school_name","perc_lep","sys_lep","std_lep","perc_swd","sys_swd","std_swd"
"1","ACADEMY OF THE CITY CHARTER SCHOOL",0.147783251231527,0.140256815202801,0.0529140439670493,0.12807881773399,0.211644279428794,-0.595803216934414
"2","BROOKLYN PROSPECT CHARTER SCHOOL",0.0203665987780041,0.140256815202801,-0.842879174008489,0.189409368635438,0.211644279428794,-0.158529984879569
"3","CENTRAL QUEENS ACADEMY CHARTER SCHOOL",0.134615384615385,0.140256815202801,-0.0396616545998989,0.153846153846154,0.211644279428794,-0.412087822606473
"4","Central Queens Academy Charter School South Campus",0.0203045685279188,0.140256815202801,-0.843315273029031,0.0862944162436548,0.211644279428794,-0.893716736715383
"5","COMMUNITY ROOTS CHARTER SCHOOL",0.0277777777777778,0.140256815202801,-0.790775435938446,0.228632478632479,0.211644279428794,0.121122094346151
"6","HELLENIC CLASSICAL CHARTER SCHOOL",0.0401606425702811,0.140256815202801,-0.703718633812219,0.100401606425703,0.211644279428794,-0.793135598025972
