"","school_name","perc_lep","sys_lep","std_lep","perc_swd","sys_swd","std_swd"
"1","City Neighbors Charter School",0,0.0378967106948194,-0.454351884765936,0.271889400921659,0.19928320008408,1.91589717171693
"2","City Neighbors Hamilton",0,0.0378967106948194,-0.454351884765936,0.233644859813084,0.19928320008408,0.906718791657601
"3","City Neighbors High School",0.0101522842639594,0.0378967106948194,-0.332633946574533,0.373096446700508,0.19928320008408,4.58649955179854
